title,contents,page_url,char_count,word_count
RSYNC,"</div>
Once you have collected/produced your atmospheric or earth observation
data; processed, calibrated, validated and quality checked it and
prepared it for archiving using correctly applied [standard data
formats](https://help.ceda.ac.uk/category/4423-formats) (for example,
[NetCDF](https://help.ceda.ac.uk/article/106-netcdf) should adhere to
the [CF
conventions](https://help.ceda.ac.uk/article/4507-the-cf-metadata-convention)
and have good quality
[metadata](https://help.ceda.ac.uk/article/4428-metadata-basics)
including [global
attributes](https://help.ceda.ac.uk/article/4432-ceda-cf-examples)) and
[meaningful filenames](https://help.ceda.ac.uk/article/103-filenames),
you are now ready to upload it to the CEDA archive, using the following
steps. A video tutorial can be found
[here](https://www.youtube.com/watch?v=RFSDyt88ICg).
1. Register for a  [CEDA
account](https://services.ceda.ac.uk/cedasite/register/info/).
2\. Go to [arrivals.ceda.ac.uk](http://arrivals.ceda.ac.uk/) and login
with your CEDA username and password.
3\. Click begin. You need to agree to the [deposit
agreement](https://artefacts.ceda.ac.uk/licences/depositors_agreement)
the first time you use the service.  
4\. Click browse deliveries.
![](https://s3.amazonaws.com/helpscout.net/docs/assets/564b4bd3c697910ae05f445c/images/5b5ed2cd0428631d7a89700a/file-GDZHNBN57G.png)
5\. Choose an existing delivery directory or create a new delivery
directory by clicking on \'new directory\'. (Add a suitable title e.g.
the project, instrument name, model name or what the data contains,
etc).
![](https://s3.amazonaws.com/helpscout.net/docs/assets/564b4bd3c697910ae05f445c/images/5b5ed3540428631d7a897010/file-xLBilyUBmB.png)
7\. Click on \'other upload methods\' and take note of the command to
edit
8. You need to have the  `rsync` command installed (which comes by
default on Linux/UNIX systems, Windows users will have to install it
themselves)
9.Edit the command given on the Rsync instructions of the upload page
e.g. **rsync -av /path/to/source
username\@arrivals.ceda.ac.uk::username/mydata (**change
\""/path/to/source\"" to the location of your data files, username to your
CEDA username and mydata to the folder to upload data to)
10\. Run the command, enter your Rsync password when prompted and your
data will be synced with the upload directory
<div>
As mentioned on the upload page, after generating a new password for
Rsync you may need to wait up to an hour before you can use it
</div>
11\.
[Create](http://artefacts.ceda.ac.uk/tools/dataset_ingest_labeler/dataset_labeler.html)
and upload a metadata.yaml text file along with the data.  The
metadata.yaml file needs to contain the details of the dataset, project
and instrument or model. Adding the information this way helps keep the
record and the data together. To create the metadata file use this
[utility](http://artefacts.ceda.ac.uk/tools/dataset_ingest_labeler/dataset_labeler.html)
or edit one of the examples below.
<div>
[station-data_metadata_example.yaml](https://s3.amazonaws.com/helpscout.net/docs/assets/564b4bd3c697910ae05f445c/attachments/5ba24c0a2c7d3a16370f4656/station-data_metadata_example.yaml)
[instrument_metadata_example.yaml](https://s3.amazonaws.com/helpscout.net/docs/assets/564b4bd3c697910ae05f445c/attachments/5ba24bf82c7d3a16370f4654/instrument_metadata_example.yaml)
[model_metadata_example.yaml](https://s3.amazonaws.com/helpscout.net/docs/assets/564b4bd3c697910ae05f445c/attachments/5ba24bef2c7d3a16370f4653/model_metadata_example.yaml)
12\. Click check delivery button on arrivals service.
![](https://s3.amazonaws.com/helpscout.net/docs/assets/564b4bd3c697910ae05f445c/images/5b5ed4102c7d3a03f89d1f24/file-P13PnIYdFX.png)
13\. Confirm Submission. It s really important to confirm delivery in
the arrivals service so that CEDA  can be notified.
![](https://s3.amazonaws.com/helpscout.net/docs/assets/564b4bd3c697910ae05f445c/images/5b5ed45c0428631d7a897020/file-9RmwVVSW2A.png)
</div>
",https://help.ceda.ac.uk/article/4991-depositing-data-at-ceda-ftp-and-rsync#rsync,3971,365
Introduction,"The Centre for Environmental Data Analysis (CEDA) hosts a range of
activities associated with environmental data archives.The CEDA Document
Repository is for grey literature primarily concerning Earth Observation
and atmospheric sciences.  As of 24th November 2022 this is now hosted
within the CERN operated \'Zenodo\' service where users can upload their
own items and submit to be part of the [CEDA Document Repository
Community](https://zenodo.org/communities/ceda-document-repository/).
",https://help.ceda.ac.uk/article/297-ceda-document-repository#introduction,492,64
As a visitor\...,"As a visitor to the repository the content is publicly available
enabling visitors to browse the documents within the repository without
the need to register. You can search our document repository content on
the Zenodo site by visiting the [search page of our
community](https://zenodo.org/communities/ceda-document-repository?q=&l=list&p=1&s=10&sort=newest).
Note, you will find the text search box by clicking on the menu icon,
top right of the screen to open the side bar:
![Where to find the text search box in
Zenodo](https://s3.amazonaws.com/helpscout.net/docs/assets/564b4bd3c697910ae05f445c/images/6538d3a65929497d15ca1213/file-I5XbhaUEhM.png)
You can then use the filter button to display other fitters to help
refine your search results.
![Where to find the search
filter](https://s3.amazonaws.com/helpscout.net/docs/assets/564b4bd3c697910ae05f445c/images/6538d413c5ebc545bcfe0550/file-48xckeenvb.png)
",https://help.ceda.ac.uk/article/297-ceda-document-repository#as-a-visitor\...,913,100
As a depositor\... (but not of data please!),"To submit items to the CEDA Document Repository Community you will need
to:
1.  Create your own Zenodo user account
2.  Upload your content using this link to [submit to our Zenodo
    community](https://zenodo.org/deposit/new?c=ceda-document-repository).
    (Note you can also submit your item to any other Zenodo community
    you wish to be listed within too.)
We\'ll review the submission to make sure that your items meet the
criteria for inclusion in our Documentation community. See our [curation
policy for the CEDA Document
Repository](https://zenodo.org/communities/ceda-document-repository/curation-policy)
for further details on it\'s scope and what we\'ll accept.
",https://help.ceda.ac.uk/article/297-ceda-document-repository#as-a-depositor\...-(but-not-of-data-please!),678,90
What about data?,"For all NERC funded data these must be offered to a NERC funded data
centre. Zenodo lacks some aspects (e.g. geo-temporal fields to aid
compliance with standards such as GEMINI2.3 records etc.) that permit
this to be a suitable repository for NERC funded data.
",https://help.ceda.ac.uk/article/297-ceda-document-repository#what-about-data?,261,44
CEDA Archive Web Download Service,"::: {.section .callout-green}
Access the Download Service here:   <http://data.ceda.ac.uk/>
:::
[](http://data.ceda.ac.uk/)This service allows you to access the data
held in the CEDA Archive:
-   browse the archive directory structure
-   log into myCEDA service for access to restricted datasets
-   download single and multiple files
-   view and subset [NetCDF](https://help.ceda.ac.uk/article/106-netcdf)
    file contents
-   see in-browser plotting of
    [NASA-Ames ](http://cedadocs.ceda.ac.uk/73/4/index.html)files
Additionally, the  OPeNDAP technology underpinning this service allows
additional functionality such as accessing file contents directly via
the internet from within data processing scripts written within Python,
Matlab IDL and other scripting languages. 
",https://help.ceda.ac.uk/article/4431-ceda-archive-web-download-and-services,780,92
Viewing and downloading individual files,"-   **Text files** - You may find that some text based files will
    automatically open in your web browser when selected. You can then
    download these files by using the S*ave as\...* facility on your
    browser (usually found under the *File* drop-down menu). Others will
    start to download directly.
-   **Binary and Compressed files** - these should automatically start
    to download to your computer.
    [WinZip](http://www.winzip.com/win/en/) on Windows or
    [gzip](http://www.gzip.org/) and tar utilities on Linux machine may
    be needed to unpack the contents.
",https://help.ceda.ac.uk/article/4431-ceda-archive-web-download-and-services#viewing-and-downloading-individual-files,584,82
,,https://help.ceda.ac.uk/article/4431-ceda-archive-web-download-and-services#,0,0
**Download multiple files**,"\*\*\*At present this function is unavailable through the web-download
service. Users may wish to use one of the options listed below in the
meanwhile.\*\*\*
::: {.section .callout-yellow}
Note that attempting to download many files at once is likely to result
in long download times and possible failure.
**Non-JASMIN users** may download via the CEDA archive
[FTP](https://help.ceda.ac.uk/article/280-ftp) service. 
**JASMIN USERS:*** *Remember also that if you are doing your data
analysis on JASMIN, you do not normally need to download the data as the
CEDA archive data is available as a read-only file system. However, not
all data are available for all users to directly access. See the JASMIN
\'[CEDA Archive](https://help.jasmin.ac.uk/article/3838-ceda-archive)\'
help article for further details.
:::
",https://help.ceda.ac.uk/article/4431-ceda-archive-web-download-and-services#**download-multiple-files**,811,115
,,https://help.ceda.ac.uk/article/4431-ceda-archive-web-download-and-services#,0,0
Plotting NASA-Ames files,"[NASA-Ames](http://cedadocs.ceda.ac.uk/73/4/index.html) format files
with File Format Index (FFI) 1001 can be plotted from the data browser.
Any files which are plottable will have a \'plot\' link next to them.
Following this link will open a new window showing a plot of the first
dependent variable against the independent variable (which in most cases
should be time). Below the plot is a form which allows you to select
another dependent variable to plot. You can also change the scales of
the plot and change the plot symbol. The box labelled  *Omit points with
value* allows you to exclude any points from the plot which have a
specified value. This can be used to remove any points which are marked
with a special value. (Note that the
[NASA-Ames ](http://cedadocs.ceda.ac.uk/73/4/index.html)format itself
requires that a \'fill\' value is specified for each variable. These
values are automatically excluded from the plot).
Once you have made your selection, press the \'Plot\' button on the
bottom right hand side of the form to generate the plot.
",https://help.ceda.ac.uk/article/4431-ceda-archive-web-download-and-services#plotting-nasa-ames-files,1057,169
Scripted Interaction with archive via OPeNDAP,"OPeNDAP stands for \""Open-source Project for a Network Data Access
Protocol\"", and is a data transport architecture and protocol widely
used by earth scientists. There are a variety of libraries available to
interact with OPeNDAP services. The following are a few example sites
detailing libraries for common languages used within the CEDA data
community.
  ----------------------------------- ------------------------------------------------------------------------
  python                              <http://www.pydap.org/en/latest/>
  matlab                              <https://www.opendap.org/index.php/deprecated-software/matlab-loaddap>
  IDL                                 <https://www.opendap.org/index.php/deprecated-software/IDLClient>\
  ----------------------------------- ------------------------------------------------------------------------
Our OpenDAP interface is located here: 
<http://dap.ceda.ac.uk/thredds/fileServer/>
Whist some of these tools may work for public datasets held in the CEDA
Archives, users wishing to use data available to registered CEDA users
will need to follow additional steps to use security certificates as
detailed on the CEDA OPeNDAP:  [Scripted
interactions](https://help.ceda.ac.uk/article/4442-ceda-opendap-scripted-interactions)
help page. 
",https://help.ceda.ac.uk/article/4431-ceda-archive-web-download-and-services#scripted-interaction-with-archive-via-opendap,1300,116
Finding Data The CEDA Data Catalogue,"There are thousands of datasets held in the CEDA archives and it can be
difficult to find the data most suited to your requirements. To help
with this, CEDA\'s Data Catalogue allows users to easily find data
matching their search terms and other related data.
",https://help.ceda.ac.uk/article/137-ceda-data-catalogue,260,45
Searching for data,"The data catalogue contains large numbers of datasets and data
collections as well as records covering background information about
projects, instruments, locations and algorithms used in data production.
We\'ve aimed to keep the catalogue as intuitive as possible to aid
getting to relevant data as quickly as possible.
You can access the full catalogue here:
",https://help.ceda.ac.uk/article/137-ceda-data-catalogue#searching-for-data,361,55
"[https://catalogue.ceda.ac.uk](https://catalogue.ceda.ac.uk/) {#httpscatalogue.ceda.ac.uk style=""text-align: center;""}","On the front page you\'ll see a simple search box which will carry out a
free-text search across the thousands of datasets and other record types
in our catalogue:
::: {#fixed_header_wrapper}
<div>
**Search catalogue records for**
<https://catalogue.ceda.ac.uk/?q=cheese&results_per_page=5&sort_by=relevance>
</div>
<div>
::: {#id_record_types style=""display; table;""}
::: {style=""display: table-row;""}
::: {style=""display: table-cell;""}
On the same page, you can view special record selections where a beacon
pop up bar gives you the option to search for public datasets,
registered CEDA user datasets, restricted datasets, Datasets with a DOI,
instrument records, projects, collections and platforms etc.\
\
","https://help.ceda.ac.uk/article/137-ceda-data-catalogue#[https://catalogue.ceda.ac.uk](https://catalogue.ceda.ac.uk/)-{#httpscatalogue.ceda.ac.uk-style=""text-align:-center;""}",710,92
*What happens when I search?*,"When you search the CEDA Catalogue, it will search against the title,
abstract, keywords, identifiers and, for Datasets, variables recorded
across all the records types. The records can then be filtered by the
record type to help refine the searches.
A summary of matching records will be displayed with links to the full
catalogue entry which are ordered according to relevance ranking. These
can also be re-ordered using the \""sort by\"" option to list the records
alphabetically if desired.
:::
::: {style=""display: table-cell;""}
:::
::: {style=""display: table-cell;""}
:::
:::
::: {style=""display: table-row;""}
",https://help.ceda.ac.uk/article/137-ceda-data-catalogue#*what-happens-when-i-search?*,613,92
"Search Results, Refining Your Search and Exploring Connections","Once you have submitted your search text you will be presented with a
list of returned items in our catalogue, such as shown in the example
below which then provide a range of options to help refine your search
or to explore connections between records:
![](https://s3.amazonaws.com/helpscout.net/docs/assets/564b4bd3c697910ae05f445c/images/6425644891efbc3c62649dca/file-9FW4YMdvQW.png)
From this view you can use a range of search facets on the left hand
side to refine your search in various ways including: record type,
geographic area, data temporal range, access type, publication/DOI date
and limit selections to DOied resource, non-geographic data and latest
versions of datasets.
![](https://s3.amazonaws.com/helpscout.net/docs/assets/564b4bd3c697910ae05f445c/images/6425643b7bf4bb61c0116746/file-6EaSsiPC0h.png)
Further details of each search option are available by hovering over the
blue \'i\' for more information in a tooltip and also further down this
help page. 
","https://help.ceda.ac.uk/article/137-ceda-data-catalogue#search-results,-refining-your-search-and-exploring-connections",978,122
Searching via related records,"Next to each returned record in the catalogue search result you will see
a \'Related records\' button:\
![](https://s3.amazonaws.com/helpscout.net/docs/assets/564b4bd3c697910ae05f445c/images/6425659b7bf4bb61c0116749/file-eUKIVXAfxS.png)
Clicking on this will take you through to the record in question and to
a dedicated search interface related specifically to records connected
to that record\... such as in the following example for the FAAM dataset
collection. These related records are ones which have been directly
connected to the selected record and so give more contextual search.
Here you can further refine your search within just these related
records. To get back to the main search you can use the red backward
arrow.
![](https://s3.amazonaws.com/helpscout.net/docs/assets/564b4bd3c697910ae05f445c/images/655e20e4d8c4315d1df5105b/file-L21P5wxJGT.png)
::: {style=""display: table-cell;""}
\
:::
::: {style=""display: table-cell;""}
:::
:::
:::
</div>
:::
",https://help.ceda.ac.uk/article/137-ceda-data-catalogue#searching-via-related-records,964,115
*Browsing from one record to another*,,https://help.ceda.ac.uk/article/137-ceda-data-catalogue#*browsing-from-one-record-to-another*,0,0
,"<div>
<div>
If you wish to explore more in depth then you can click through to
record using the More Info button. From there you can use the \'related
records\' button down the page to see the various record types the
record is connected to in the catalogue. For example, a Dataset
Collection may consist of many Datasets which can both be related to a
particular Project. Dataset pages may also show connections between
various versions of a dataset.
</div>
</div>
",https://help.ceda.ac.uk/article/137-ceda-data-catalogue#,466,81
Catalogue structure - what the records mean,,https://help.ceda.ac.uk/article/137-ceda-data-catalogue#catalogue-structure---what-the-records-mean,0,0
(searching by the \'Record Type\' facet),"Underpinning CEDA\'s data catalogue are some key concepts that are
useful to understand. The catalogue is centred on the following key
types of record:
-   ***Dataset**** - these records describe and link to the actual data
    in our archive. They also provide spatial and temporal information,
    access and usage information and link to background information on
    why and how the data were collected. NOTE. this overall category
    includes both geographic and non-geographic datasets (such as lab
    data, survey data).*
-   **Dataset Collection** - a collection of Datasets that share some
    common purpose, theme or association. These collections link to one
    or more Dataset records.
-   **Project** - background information about a project, program or
    other major activity that provides the purpose for producing the
    data. Navigate from this record to the related Dataset record(s)
    (via the relevant Dataset Collection) to access the data.
-   **Instrument** - describes an instrument that is used to collect
    data via observations. Follow the link to the associated Dataset
    records to access the relevant data.
-   **Platform**- describes a platform (e.g. sites, stations, aircraft)
    on which instruments were mounted/located during the data collected
    during a project. Follow the link to the associated Dataset records
    to access the relevant data.
-   **Computation** - describes computational stages in producing data -
    e.g. models, processing algorithms, used to produce data such as NWP
    and climate model output and Earth Observation higher level
    processed products. Follow the link to the associated Dataset
    records to access the relevant data.
",https://help.ceda.ac.uk/article/137-ceda-data-catalogue#(searching-by-the-\'record-type\'-facet),1716,249
Non-Geographic Datasets {#non_geo},"Not all datasets within the CEDA archive are geographically related and
include data from laboratories (e.g. cloud chambers, sample analysis),
wind tunnels and surveys. To help find such datasets first ensure the
geographic bounding box selections are clear and the record selection is
either reset or has the \'Datasets\' record type selected, then select
the \'Non-Geographic Datasets\' search option. 
",https://help.ceda.ac.uk/article/137-ceda-data-catalogue#non-geographic-datasets-{#non_geo},405,59
*Geographic Searches*,"![](https://s3.amazonaws.com/helpscout.net/docs/assets/564b4bd3c697910ae05f445c/images/6425683ca3236b1edbce8a8d/file-9sFigWBZMq.png)
With the majority of data being geographical the \'Bounding box\' search
options allow for specific areas around the world to be selected to find
data which either intersects with (i.e. at least overlaps partially) or
is *entirely* within the selected region.
These searches are based on a -180 to +180 longitude grid, i.e. East and
West of the Greenwich meridian\... this *may* differ from how the data
are actually stored within the files themselves, but for consistency of
cataloging these have all been recorded in the catalogue on this
standard grid.
Many datasets are given as having global coverage and will appear within
search results with the \'intersects with\' option, but will not appear
with the \'within\' option selected from the drop down box.
At this stage the actual bounding boxes for the returned results are not
given on a map display together, but each dataset record (and platform
records too) will show the geographic bounding box both graphically and
as text on the individual record pages.
",https://help.ceda.ac.uk/article/137-ceda-data-catalogue#*geographic-searches*,1150,168
Temporal searches,"There are two ways to limit your searches bases on date. The first
related to the data themselves. Here specifying either or both a data
\'from\' or \'to\' date will allow datasets with data that fall within
the period to returned. Selecting \'entire range\' here will result in
finding datasets with data temporal ranges that cover the entire period
(including datasets that may start and/or end before/after the period
selected).\
![](https://s3.amazonaws.com/helpscout.net/docs/assets/564b4bd3c697910ae05f445c/images/655e21f288e8fb00a8f81f31/file-3uHlzmsAMB.png)
The second option allows for searches for when datasets either by their
date of publication or when they were ascribed DOIs. Though these
options may not be the most useful for most users these are helpful for
data providers and other interested parties wishing to find out more
about the overall publication of data through CEDA.
",https://help.ceda.ac.uk/article/137-ceda-data-catalogue#temporal-searches,897,127
*Access Type*,"Within the CEDA Archive there are three broad categories of how data
access is controlled. The most open are those under the Public access
type - these do not require registration of logging in to access the
resource. \'Registered\' are for those datasets that require a user to
register as a CEDA user - mainly to provide more detailed user
demographics on dataset usage. Finally, the \'Restricted\' datasets are
those that have further restrictions on access and thus require specific
applications for access to be submitted.
**NOTE: these access types are not the same as the permitted use for the
data. For details on what can and can\'t be done with specific data
please refer to the licence information for the dataset in quesion.**
*Other NERC Data*
*You can search for data held in any of the NERC data centres through
the central NERC Data Catalogue Service:*
*[https://data-search.nerc.ac.uk](https://data-search.nerc.ac.uk/)*
*The NERC DCS covers data from us and the following NERC data centres:*
-   [British Oceanographic Data Centre](https://www.bodc.ac.uk/)
-   [National Geoscience Data
    Centre](http://www.bgs.ac.uk/services/ngdc/home.html)
-   [Polar Data Centre](https://www.bas.ac.uk/data/uk-pdc/)
-   [UK Centre for Ecology and Hydrology](https://www.ceh.ac.uk/)
-   [UK Solar System Data Centre](https://www.ukssdc.ac.uk/)
-   [Archaeology Data Service](http://archaeologydataservice.ac.uk/)
",https://help.ceda.ac.uk/article/137-ceda-data-catalogue#*access-type*,1418,192
,"The CEDA Archive seeks to offer long-term archiving for data, but the
level of curation needed will vary from dataset to dataset based on how
likely onward re-use is expected to be. Generally, data with a higher
level of preparation will be more widely accessible to a wider pool of
future users, but CEDA also recognises there are resource limitations
limiting this.
The table below shows three levels of curation offered by the CEDA
Archive, what level of re-use that can be expected for each type, and
the level of data standard and conventions the data will need to meet. 
  -----------------------------------------------------------------------
  \                 Reference\        Structured\       Interoperable\
  ----------------- ----------------- ----------------- -----------------
  Suitable for      Complete          Key or ongoing    Core community
                    datasets\         datasets\         datasets
  Anticipated data  Low\              medium-high       high
  re-use level                                          
  Discoverable in   ✓                 ✓                 ✓
  CEDA data                                             
  catalogue, Google                                     
  Scholar, NERC                                         
  Data Catalogue,                                       
  Data.gov.uk etc.                                      
  DOI-able dataset  ✓                 ✓                 ✓
  (citable in                                           
  papers)                                               
  Web, FTP download ✓                 ✓                 ✓
  Direct JASMIN     if permitted      if permitted\     if permitted\
  access                                                
  Community         encouraged        ✓                 ✓
  wide/archive                                          
  quality format                                        
  (e.g. netCDF)                                         
  File metadata     encouraged\       ✓                 ✓
  follows                                               
  conventions (e.g.                                     
  CF)                                                   
  Extra data tools                                      ✓
  (e.g. subsetting)                                     
  -----------------------------------------------------------------------
",https://help.ceda.ac.uk/article/4691-levels-of-data-curation#,2397,190
Reference,"These are data that are discoverable and downloadable, but it is left to
the user to work out some of the usability issues. CEDA will make a
catalogue entry and add the data files to the archive. This is a
suitable solution if there is not likely to be mass interest in the data
and their principal objective is to provide evidence to support a
publication. Data in this category should be small volume (\< 1TB). 
<div>
Minimum qualification: a paper/documentation referencing the dataset. 
</div>
",https://help.ceda.ac.uk/article/4691-levels-of-data-curation#reference,498,85
Structured,"<div>
As well as being Reference ready, these data are in a community
supported format, with a defined file and directory naming convention.
They may also have specified file level metadata attribute conventions.
This level is suitable for a dataset where there is an intention to make
the data more reusable.
</div>
Minimum qualification: evidence of use of similar datasets by CEDA core
communities.
",https://help.ceda.ac.uk/article/4691-levels-of-data-curation#structured,402,64
Interoperable,"In addition to being Referenced and Structured, these data are connected
to specific community tools or systems that enable better discovery or
processing. For example, climate model data in ESGF, MIDAS land surface
station data in the CEDA WPS or aircraft data in the Flight Finder tool.
Minimum qualification: evidence of use of similar datasets by CEDA core
communities and community tool specifications. Some evidence that the
data will fit the tools.
",https://help.ceda.ac.uk/article/4691-levels-of-data-curation#interoperable,456,72
CEDA Satellite Data Finder Troubleshooting,"Here are some of the known issues with possible solutions. If you are
still experiencing issues, please contact us either through leaving
feedback via the [Feedback
Form](https://docs.google.com/forms/d/e/1FAIpQLSfHCCGwi7DJg9KEEJ-bxCp94kMNbyJZefBmeyvrH9Jjr-6zEA/viewform?usp=send_form)
or contact us [here](#contactModal){#sbContact .contactUs}.
::: {.section .callout-blue .dashed}
-   [Why aren\'t there many results?](#low-results)
-   [Why is the quicklook image the wrong orientation?](#orientation)
-   [Why can\'t I see the quicklook image?](#quicklook-hide)
-   [Why is it taking so long to load?](#long-load)
-   [Where is the rectangle tool?](#rectangle)
-   [Related Articles](#related-articles)
:::
",https://help.ceda.ac.uk/article/4497-cedageosearch-troubleshooting,711,78
Why aren\'t there many results? {#low-results},"To keep the search interface lightweight and fast, only the first 1000
results are drawn on the screen. There may be more hits in a given area,
but they may not be drawn by the interface - this is to improve
performance and keep the searches working in real-time. The total number
of results is displayed below the **Export Results** button. It is best
to refine the search to get fewer than 1000 results.
",https://help.ceda.ac.uk/article/4497-cedageosearch-troubleshooting#why-aren\'t-there-many-results?-{#low-results},406,74
Why is the quicklook image the wrong orientation? {#orientation},"This is a known issue and has been brought from the ESA (European Space
Agency) archive. There is no fix at this time. In the future a solution
may be explored.
",https://help.ceda.ac.uk/article/4497-cedageosearch-troubleshooting#why-is-the-quicklook-image-the-wrong-orientation?-{#orientation},161,31
Why can\'t I see the quicklook image? {#quicklook-hide},"There are two options if the quicklook is not loading.
1.  For the Sentinel 3 dataset, there are currently no quicklook images.
    This will show the image below:
    ![](https://s3.amazonaws.com/helpscout.net/docs/assets/564b4bd3c697910ae05f445c/images/5981e29d2c7d3a73488b9292/file-KhL6UVn8W8.png){width="" 200""}\
2.  If the image below is displayed, you need to be signed in at
    [data.ceda.ac.uk](https://auth.ceda.ac.uk/account/signin/?r=http%3A//data.ceda.ac.uk/)
    ![](https://s3.amazonaws.com/helpscout.net/docs/assets/564b4bd3c697910ae05f445c/images/5981e2ae042863033a1b92fd/file-g4sr9lLwM9.png){width=""200""}
",https://help.ceda.ac.uk/article/4497-cedageosearch-troubleshooting#why-can\'t-i-see-the-quicklook-image?-{#quicklook-hide},622,46
Platform Records,"::: {#wikipage}
[Original trac
page](http://team.ceda.ac.uk//trac/ceda/wiki/opman/MOLESEditorUserGuide/platform)
::: wiki-toc
",https://help.ceda.ac.uk/article/4333-platform-records,126,7
Page Contents,"1.  [Platform Records](#PlatformRecords)
:::
Platform records cover things such as: facility sites (e.g. MST radar
site), field locations (e.g. Davidstow airfield), mobile vehicles
carrying an instrument (e.g. aircraft, ship). They give background
information on the Platform and NOT the data in the archive from the
platform - this is accessed through the links to the relevant
Observation (aka Dataset in the user view).
  -----------------------------------------------------------------------------------
  Field ( **bold =  Description            Checklist/\*Controlled   Y/N
  mandatory field**                        vocab explanations/      
  )                                        *Notes*                  
  ----------------- ---------------------- ------------------------ -----------------
  **Title**         Short text title for   Do you understand the    
                    the dataset.           title?\                  
                                           Is the title brief and   
                                           simple?\                 
                                           Does the title contain   
                                           unexplained technical    
                                           terms or acronyms?\      
                                           Does the title describe  
                                           the resource rather than 
                                           the activity/project     
                                           which produced it?\      
                                           Is the title in sentence 
                                           case?\                   
                                           Is the title in          
                                           English?\                
                                           Does the title contain   
                                           non-standard characters  
                                           (e.g. © ° ± ² ³ µ)?      
  **Abstract**      Short text only entry  Do you understand the    
                    that will be the first abstract?\               
                    information that users Is the abstract written  
                    will see about the     in plain English?\       
                    text.                  Does the abstract        
                                           describe the resource    
                                           rather than an           
                                           activity/project which   
                                           produced it?\            
                                           Do the first few         
                                           sentences summarise the  
                                           contents of the          
                                           resource?\               
                                           Does the abstract also   
                                           explain \'Where\',       
                                           \'When\', \'How\',       
                                           \'Why\' and \'Who\' (if  
                                           appropriate)?\           
                                           Does the abstract        
                                           contain unexplained      
                                           technical terms or       
                                           acronyms?\               
                                           Does the abstract        
                                           contain non-standard     
                                           characters (e.g. © ° ± ² 
                                           ³ µ)?                    
  Child platform    To cover where there   *will be rarely used,    
                    would be a platform of but useful when there    
                    one type deployed      are generic set-ups      
                    at/on another platform moved around or deployed 
                    - e.g. a 10m mast at   at multiple locations.*  
                    Cardington. the 10m                             
                    mast would be the                               
                    child of the                                    
                    Cardington site                                 
  Platform Type     Controlled vocab to    *more can be added -     
                    categorise the         please suggest \[work    
                    platform type          also needed to link this 
                                           to a vocab in due        
                                           course\]*                
  Platform location free text field for    *needs more refinement.  
                    lat, long etc.         This should be a         
                                           bounding box/point - or  
                                           blank where not relevant 
                                           (e.g. aircraft). For     
                                           mobile platforms the     
                                           location information is  
                                           handled by the Operation 
                                           in the Acquisition for   
                                           the given dataset.*      
  Identifiers       Unless adding a new    *the moles2 url is to    
                    abbreviation, please   ensure that users who    
                    leave these as given.  find an reference in a   
                                           paper to a MOLES2 record 
                                           using the URLs given     
                                           then can confirm to      
                                           themselves that they are 
                                           on the equivalent MOLES3 
                                           page.*                   
  Parties           A list of              \* Operator - party who  
                    people/organisations   operates the instrument\ 
                    (called collectively a \* **CEDA Officer** -    
                    \""party\"") involved    internal CEDA person     
                    with the instrument or responsible for the      
                    the metadata record.\  record\                  
                    Select (or create) a   \* Funder - party who    
                    named party from the   funds the instrument\    
                    list, select their     \* **Metadata Owner** -  
                    role from the          party maintaining this   
                    controlled vocabulary  metadata record (data    
                    and, if more than one  centre)\                 
                    party carrying out     \* Point of Contact -    
                    that role, use the     default is the data      
                    priority number to     centre, but may be used  
                    sequence them in this  in due course for a      
                    role.                  named person from the    
                                           author list too\         
                                           \                        
  Online Resources  Online link to         Do resource locators     
                    relevant resource -    include titles which are 
                    e.g. documentation.\   concise, accurate        
                    There are set          accounts of the resource 
                    categories that should in question?\            
                    be used.\              Do resource locators     
                    Do NOT use: DMP,       include descriptions     
                    Download, Apply for    which fully explain      
                    Access - these are     their purpose?           
                    handled elsewhere.                              
  Reviews           For carrying out       *For the time being      
                    metadata content       please refer all new     
                    reviews - not in       records to Anabelle or   
                    proper operation just  Graham for a review      
                    yet.                   before they are          
                                           published. This is to    
                                           ensure consistent        
                                           quality checks are       
                                           carries out*             
  Migration         All the old legacy     *Please leave the        
  Properties        content from the       \""moles2citation\"" at    
                    MOLES2 \""Content\""     present, but look to     
                    section is in here -   move other items into    
                    split into the various other parts of MOLES if  
                    div tags.              possible - e.g. add      
                                           items under the links    
                                           section to the online    
                                           resources section. Once  
                                           migrated feel free to    
                                           delete content*          
  -----------------------------------------------------------------------------------
:::
",https://help.ceda.ac.uk/article/4333-platform-records#page-contents,9589,687
