title,contents,page_url,char_count,word_count
Using Matplotlib for visualisation on JASMIN,"This article provides a basic example of using Matplotlib on JASMIN to
generate a plot. It also gives an important tip that may stop your code
failing when run on the LOTUS cluster.
",https://help.jasmin.ac.uk/docs/software-on-jasmin/matplotlib,182,33
Matplotlib - a basic example,"[Matplotlib](https://matplotlib.org/) is a very well documented plotting
library for Python. Here is a brief example of generating a line graph on a
PNG file using matplotlib.
Load the Jaspy Python 3 environment, and start a Python session:
{{<command user=""user"" host=""sci1"">}}
module load jaspy
python
{{</command>}}
In python, set some x-values, y-values, axis labels and a title, and plot:  
import matplotlib
matplotlib.use('agg')
import matplotlib.pyplot as plt
x_values = [1, 5, 3, 9, 14]
y_values = [2000, 2005, 2010, 2015, 2020]
x_label = 'Temperature (degC)'
y_label = 'Year'
title = 'Average temperature of garden shed (2000-2020)'
plt.plot(y_values, x_values, 'g--')
plt.ylabel(y_label)
plt.xlabel(x_label)
plt.title(title)
plt.savefig('output.png')
",https://help.jasmin.ac.uk/docs/software-on-jasmin/matplotlib#matplotlib---a-basic-example,762,101
Plotting with matplotlib on LOTUS,"When using matplotlib on LOTUS hosts please make sure that you are setting the
_rendering_ _backend_ to a setting that will definitely work. This must be
done **before** importing `matplotlib.pyplot`.
On JASMIN it is safe to use:
import matplotlib
matplotlib.use('agg')
import matplotlib.pyplot as plt
or alternatively, the `MPLBACKEND` environment variable can be set in the job
script before invoking python:
export MPLBACKEND=agg
If you do not set this option or you choose an alternative backend then you
may see **failures which include very large dump (error) files being written
(up to 56GB per file!)**. Please remove these files if you accidentally create
them, and switch over to selecting an appropriate rendering backend as
indicated above.
Note that if you see the following error message, this results from attempting
to use the default GTK backend on LOTUS (as GTK is only available in an
interactive X-windows environment). The solution is to use `agg`, as described
above.  
{{<command>}}
(out)ValueError: Namespace Gtk not available for version 3.0
{{</command>}}
For more information please see the [matplotlib back-ends
page](https://matplotlib.org/faq/usage_faq.html#what-is-a-backend).
",https://help.jasmin.ac.uk/docs/software-on-jasmin/matplotlib#plotting-with-matplotlib-on-lotus,1208,174
NAG Library,"This article introduces the Fortran and C library of software under the
Numerical Algorithm Group (NAG) license. NAG Library is a collection of
robust, documented, tested and maintained numerical algorithms.
",https://help.jasmin.ac.uk/docs/software-on-jasmin/nag-library,208,30
Accessing the NAG Library,,https://help.jasmin.ac.uk/docs/software-on-jasmin/nag-library#accessing-the-nag-library,0,0
Requesting access,"If you wish to use the NAG Library on JASMIN you will need to request access
via the JASMIN Accounts Portal at:
<https://accounts.jasmin.ac.uk/services/additional_services/nerctools/>
This will give your JASMIN user account access to the ""nerctools"" Unix Group
that is used to limit access to NAG.
",https://help.jasmin.ac.uk/docs/software-on-jasmin/nag-library#requesting-access,298,44
Loading the NAG Library for use on JASMIN,"The NAG library is made available via `module` command which is only available
once you are on the [scientific analysis servers]({{< ref ""sci-servers"" >}})
and [LOTUS cluster]({{< ref ""lotus-overview"" >}}) on JASMIN. In addition to
loading a module for the library, you will usually need to load a module for
the compiler you are using. For example:
{{<command user=""user"" host=""sci1"">}}
module load contrib/nag/25
module list
(out)Currently Loaded Modulefiles:
(out)    1) intel/fce/15.0.090   2) contrib/nag/25
{{</command>}}
The NAG library is loaded as well as the Intel Fortran compiler. Now you can
compile your code and link to the NAG library, for example:
{{<command user=""user"" host=""sci1"">}}
ifort your_code.f90 -lnag_nag -o your_code.exec
{{</command>}}
",https://help.jasmin.ac.uk/docs/software-on-jasmin/nag-library#loading-the-nag-library-for-use-on-jasmin,766,109
How to find a NAG library routine,"Please search the NAG documentation when looking for specific routines:
<https://www.nag.co.uk/numeric/fl/nagdoc_fl25/html/indexes/kwic.html>
",https://help.jasmin.ac.uk/docs/software-on-jasmin/nag-library#how-to-find-a-nag-library-routine,142,11
How to use the NAG library,"The following shows the directory and file organisation of the materials.
/apps/contrib/nag/fll6i25dcl/
                    |- in.html  (Installer's Note - this document)
            |- doc -|- un.html  (Users' Note)
            |       |- lic_agr.txt  (license agreement)
            |
            |       |- libnag_nag.a      (static self-contained library
            |       |                     including NAG BLAS/LAPACK)
            |       |- libnag_nag.so.25  (shareable self-contained library
            |       |                     including NAG BLAS/LAPACK)
            |       |- libnag_nag.so     (symbolic link pointing at
            |- lib -|                     libnag_nag.so.26)
            |       |- libnag_mkl.a      (static library requiring
            |       |                     MKL BLAS/LAPACK)
            |       |- libnag_mkl.so.25  (shareable library requiring
            |       |                     MKL BLAS/LAPACK)
            |       |- libnag_mkl.so     (symbolic link pointing at
            |                             libnag_mkl.so.26)
fll6i25dcl -|
            |- nag_interface_blocks -|- *  (interface blocks for Intel compiler)
            |
            |            |- source --|- ??????e.f90
            |            |
            |- examples -|- data ----|- ??????e.d
            |            |           |- ??????e.opt
            |            |
            |            |- results -|- ??????e.r
            |
            |           |- nag_example*  (scripts to compile and run
            |- scripts -|                  NAG example programs)
            |           |
            |           |- nag_recompile_mods  (script to recompile
            |                                   interface blocks)
            |
            |- c_headers -|- * (C/C++ header file and information)
            |
            |- mkl_intel64_11.2.0 -|- *  (Intel Math Kernel Library)
            |
            |- rtl -|- *  (Intel compiler run-time libraries)
            |
            |           |- bin -|- *  (directories of license management
            |           |              binaries for supported platforms)
            |- license -|- README.txt
                        |
                        |- doc -|- *  (license management documentation)
",https://help.jasmin.ac.uk/docs/software-on-jasmin/nag-library#how-to-use-the-nag-library,2295,211
Further information,"See the full NAG library manual at:
<https://www.nag.co.uk/numeric/fl/nagdoc_fl26/html/frontmatter/manconts.html>
",https://help.jasmin.ac.uk/docs/software-on-jasmin/nag-library#further-information,114,8
Met Office NAME Model,"This article provides links to information about running the Met Office
atmospheric dispersion model, NAME, on JASMIN.
",https://help.jasmin.ac.uk/docs/software-on-jasmin/name-dispersion-model,119,17
The NAME atmospheric dispersion model,"The Met Office's Numerical Atmospheric-dispersion Modelling Environment (NAME)
<https://www.metoffice.gov.uk/research/modelling-systems/dispersion-model> can
be run on JASMIN using the LOTUS cluster. A NAME Group Workspace is
provided to store both the Numerical Weather Prediction (NWP) met data needed
to drive NAME as well as the user outputs derived from NAME itself.
This service has been developed through a collaboration between STFC CEDA, the
Met Office Atmospheric Dispersion and Air Quality team and the University of
Leicester.
If you would like to know more about running NAME on JASMIN, please contact us
at [atmospheric.dispersion@metoffice.gov.uk](mailto:atmospheric.dispersion@metoffice.gov.uk).
",https://help.jasmin.ac.uk/docs/software-on-jasmin/name-dispersion-model#the-name-atmospheric-dispersion-model,712,90
Introduction,"This article explains that users may request access to a PostgreSQL (known as
Postgres) database on JASMIN for use with scientific workflows.
",https://help.jasmin.ac.uk/docs/software-on-jasmin/postgres-databases-on-request#introduction,142,22
Overview of the user database service,"There are a large number of different workflows on JASMIN and it is common for
users to require access to _persistent storage_ of information about the progress of a workflow.
In some cases, it is
appropriate for users to save information in a relational database. Examples
might be to create/update/delete data records (when working with _small_
results) or to store the success/failure of batch tasks (running on LOTUS).
To meet this need, a _user database service_ is available on request. The
service provides secured access to a [Postgres](https://www.postgresql.org/)
database that is accessible from the interactive and batch compute nodes on
JASMIN. An individual user, or group of users, can be issued with login
credentials to enable read and/or write access to the database.
",https://help.jasmin.ac.uk/docs/software-on-jasmin/postgres-databases-on-request#overview-of-the-user-database-service,786,123
How to request a Postgres database for use on JASMIN,"In order to request a Postgres database from the user database service, please
ensure you have a JASMIN Login account and then send a message to the JASMIN
Helpdesk. You should include the following information in your message:
- state that you would like a user database set up
- your JASMIN user ID
- Postgres details: database name, database user account name
- the expected size of the database (fully populated)
- machines (inside JASMIN) from which you would like to contact the database
- If you require backups of the database to be made.
",https://help.jasmin.ac.uk/docs/software-on-jasmin/postgres-databases-on-request#how-to-request-a-postgres-database-for-use-on-jasmin,547,96
Postgres extensions,"The Postgres installation includes the following extension:
- {{<link ""https://postgis.net/"">}}PostGIS{{</link>}}
",https://help.jasmin.ac.uk/docs/software-on-jasmin/postgres-databases-on-request#postgres-extensions,114,10
Backups,"By default we make daily backups of the databases, which are kept for a week.
We keep a weekly backup for a month and a monthly backup for 6 months. These
intervals may be subject to change, so if you have particular concerns about
backups please let us know. If your database is particularly large we may
either make less frequent backups or not make backups at all. We will discuss
any particular backup requirements you may have when we set up your database.
You should contact the JASMIN Helpdesk to request access
to previous backups.
",https://help.jasmin.ac.uk/docs/software-on-jasmin/postgres-databases-on-request#backups,540,96
Restrictions and limitations,"Please note that the following restrictions and limitations apply to the user
database service:
- We cannot provide training in SQL or the use of relational databases: please ensure that you have the appropriate experience before requesting access.
- There is a size limit on the server and the disk that the user databases are housed on: if you expect to store many GBs of data then please discuss this with the JASMIN Team.
- The database cannot be made accessible outside the JASMIN firewall: it is intended to support applications and workflows that take place inside JASMIN.
- The database should not be considered as a long-term data store: you should migrate any content elsewhere if you intend to keep it for the medium or long term.
",https://help.jasmin.ac.uk/docs/software-on-jasmin/postgres-databases-on-request#restrictions-and-limitations,742,128
Python Virtual Environments,"This article describes how you can use ""virtual environments"" to install
Python packages that are not provided in the [common software environments on
JASMIN]({{< ref ""software-overview"" >}}). You might wish to do this if you
want to use different packages/versions from those installed on the system, or
if you have requested for a package to be installed system-wide but wish to
start using it before this request can be acted upon.
To decide whether you should use a _Python virtual environment_ or a _Conda
environment_ for this purpose, see: [overview of software environments]({{<
ref ""conda-environments-and-python-virtual-environments"" >}}).
",https://help.jasmin.ac.uk/docs/software-on-jasmin/python-virtual-environments,650,96
"What is a ""virtual environment""?","A ""virtual environment"" is a self-contained directory tree that contains a
Python installation for a particular version of Python (such as 2.7, 3.7,
3.8), plus a number of additional packages. It provides a very useful method
for managing multiple environments on a single platform that can be used by
different applications.
","https://help.jasmin.ac.uk/docs/software-on-jasmin/python-virtual-environments#what-is-a-""virtual-environment""?",326,51
Creating a virtual environment,"**As a pre-requisite, when using any modern Python (i.e. Python2.7 onwards),
you should[activate a Jaspy environment]({{< ref ""quickstart-software-envs""
>}}) before following the instructions below.**
Python allows you to create a directory containing a private virtual
environment, into which you can install your packages of choice. This is done
differently for python2 and python3, as follows:
{{<command user=""user"" host=""sci1"">}}
",https://help.jasmin.ac.uk/docs/software-on-jasmin/python-virtual-environments#creating-a-virtual-environment,435,58
Python 3 onwards:,"python -m venv /path/to/my_virtual_env
(out)
",https://help.jasmin.ac.uk/docs/software-on-jasmin/python-virtual-environments#python-3-onwards:,45,5
Python 2.7 (deprecated),"virtualenv /path/to/my_virtual_env
{{</command>}}
The path can be an absolute or relative path, but it should not already exist.
Note: `/path/to/my_virtual_env` here (and also in the commands shown below)
should be replaced by the actual path where you choose to create your virtual
environment.
",https://help.jasmin.ac.uk/docs/software-on-jasmin/python-virtual-environments#python-2.7-(deprecated),296,43
"Using the system ""site-packages"" with your virtual environment","Note that if you create a virtual environment using the above syntax, the
packages initially installed in it will **only be those in the standard Python
library**. This means, for example, that the `numpy` package (not in the
standard library, but installed as part of Jaspy) will be unavailable unless
you install it yourself. If you would prefer as a starting point to have all
the add-on packages which have already been installed in Jaspy, then use
instead:
{{<command user=""user"" host=""sci1"">}}
python -m venv --system-site-packages /path/to/my_virtual_env
{{</command>}}
This will work for most packages in Jaspy. We have seen situations where one
or two packages from Jaspy do not work in private virtual environments, and if
you are affected by this then please see the ""package-specific fixes"" section
below.
","https://help.jasmin.ac.uk/docs/software-on-jasmin/python-virtual-environments#using-the-system-""site-packages""-with-your-virtual-environment",818,128
Activating a virtual environment,"Before the virtual environment can be used, it needs to be "" **activated** "".
This is done by running the `activate` script using the `source` command:
{{<command user=""user"" host=""sci1"">}}
source /path/to/my_virtual_env/bin/activate
{{</command>}}
(If you prefer, you can use `.` instead of `source`.)
After you run the activate script, some environment variables will be set so
that the `python` (or `python2.7` (deprecated), `python3`) command will point to the one in the
virtual environment, allowing installation and use of packages in that
environment.
You can see that `python` points to the python executable in the virtual
environment, with:
{{<command user=""user"" host=""sci1"">}}
which python
(out)/home/users/my_username/my_virtual_env/bin/python
{{</command>}}
Note that you have to source the `activate` script in **every** shell (login
session) in which you intend to use the virtual environment. If there is a
particular virtual environment which you want to use consistently, you might
consider putting the command to source the `activate` script in your
`$HOME/.bashrc` file.
If you wish to deactivate the currently active virtual environment in a
particular shell, just type `deactivate`. The environment variable changes
will be undone, and you will again be using the system default set of
packages. This is also reflected in the shell prompt.
",https://help.jasmin.ac.uk/docs/software-on-jasmin/python-virtual-environments#activating-a-virtual-environment,1364,198
Installing packages into a virtual environment,"Once you have activated a virtual environment, the `pip` utility will be
available. This allows package installation into the environment using the
command:
{{<command user=""user"" host=""sci1"">}}
pip install your_package
{{</command>}}
`pip` is quite flexible what you can use for `your_package`. It can include:
- a package name in the [Python Package Index](https://pypi.python.org/pypi) (PyPI)
- a URL pointing to a package repository
- the local path of a `.tar.gz` or `.zip` file containing the package source
- the local path of a directory containing the extracted package source
- the download URL of a `.tar.gz` or `.zip` file
If the package requires other packages that are not already installed into the
virtual environment, then `pip` will use the package's requirements file to
install them automatically from PyPI.
One thing to consider when doing this, is that some temporary space is needed
by the install process. The location of this temporary space may be set by default
to `/tmp`, which is restricted on the `sci` machines.
You might see this error, despite having ample free space in your own home directory:
ERROR: Could not install packages due to an OSError: \
[Errno 122] Disk quota exceeded
In order to avoid encountering this, 
you are advised to {{<link ""../getting-started/storage/#avoid-inadvertently-writing-to-tmp"">}}follow this advice{{</link>}} to over-ride the `TMPDIR` environment variable, setting it to the location of somewhere you know have free space. Don't forget to clean up afterwards!
To upgrade an existing package, use:
{{<command user=""user"" host=""sci1"">}}
pip install --upgrade your_package
{{</command>}}
If your Python package cannot be installed with `pip` for any reason, it can
also be installed directly from the `setup.py` file after activating the
virtual environment.
{{<command user=""user"" host=""sci1"">}}
python setup.py install
{{</command>}}
To install a specific version of a package, this can be specified with:
{{<command user=""user"" host=""sci1"">}}
pip install your_package==1.2.3
{{</command>}}
",https://help.jasmin.ac.uk/docs/software-on-jasmin/python-virtual-environments#installing-packages-into-a-virtual-environment,2059,300
Inspecting the virtual environment,"To list the packages installed into the virtual environment, with their
version numbers, type:
{{<command user=""user"" host=""sci1"">}}
 pip freeze
{{</command>}}
",https://help.jasmin.ac.uk/docs/software-on-jasmin/python-virtual-environments#inspecting-the-virtual-environment,160,20
Using the virtual environment,,https://help.jasmin.ac.uk/docs/software-on-jasmin/python-virtual-environments#using-the-virtual-environment,0,0
Interactive use,"After you have activated the virtual environment in your shell, any packages
that you have installed into it can be imported into an interactive python
session.
{{<command user=""user"" host=""sci1"">}}
python # automatically uses python in your virtualenv
{{</command>}}
The prompt changes to `>>>`:
{{<command user=""user"" prompt="">>>"">}}
import my_package
{{</command>}}
",https://help.jasmin.ac.uk/docs/software-on-jasmin/python-virtual-environments#interactive-use,369,49
Scripts,"If a script is run using the `python` command on the command-line in a similar
way to when starting an interactive Python session, this will use any virtual
environment that has been activated in the calling shell.
{{<command user=""user"" host=""sci1"">}}
python my_script.py
{{</command>}}
If an executable script is run using the `#!` mechanism, and the first line of
the script has the hard-coded path to the executable in the virtual
environment, then it is not necessary to activate the virtual environment in
the calling shell.
{{<command user=""user"" host=""sci1"">}}
head -n 1 myscript.py  # show the first line
(out)#!/path/to/my_virtual_env/bin/python3.7
(out)
chmod u+x myscript.py  # ensure that it is executable
(out)
./myscript.py  # run it
{{</command>}}
As an alternative to hard-coding the path of the virtual environment, it is
possible to use the `/usr/bin/env` approach to ensure that the script is run
using whichever python executable is found via `$PATH`. The script will then
run using any virtual environment that has been activated in the calling
shell. This makes the script more portable, although at the expense of having
to source the activate script.
{{<command user=""user"" host=""sci1"">}}
head -n 1 myscript.py
(out)#!/usr/bin/env python3.7
(out)
chmod u+x myscript.py
(out)
./myscript.py
{{</command>}}
",https://help.jasmin.ac.uk/docs/software-on-jasmin/python-virtual-environments#scripts,1329,198
Package-specific fixes,"When using the `--system-site-packages` option in combination with Jaspy, it
has been found that some packages provided by Jaspy (and which work correctly
in the Jaspy environment itself) require fixes in order to use them in virtual
environments that are created on top of Jaspy. In particular:
- if you use `shapely`, we suggest to reinstall this into your virtual environment using `pip install --ignore-installed shapely` after activating the environment
- if you use `geopandas`, you will need to reinstall shapely as above, and also when running python you will need to set an environment variable to enable it to find the `spatialindex` library. After loading Jaspy and activating the virtual environment, you could use either one of the following: 
  - `export LD_LIBRARY_PATH=$CONDA_PREFIX/lib:$LD_LIBRARY_PATH`
  - `export LD_PRELOAD=$CONDA_PREFIX/lib/libspatialindex.so:$CONDA_PREFIX/lib/libspatialindex_c.so`
Note that these environment variables could potentially also affect the
behaviour of other Linux commands, although unlikely, so you might prefer to
set them only for the python session (using a command of the form `env
variable_name=value python`) rather than using `export`.
- if you use `cartopy` (also used by `iris`), you may need to create a symbolic link into your virtual environment to allow the correct loading of `libgeos_c.so` during `import cartopy` or `import iris`. To do this: 
{{<command user=""user"" host=""sci1"">}}
ln -s $CONDA_PREFIX/lib/libgeos_c.so /path/to/my_virtual_env/lib/
{{</command>}}
",https://help.jasmin.ac.uk/docs/software-on-jasmin/python-virtual-environments#package-specific-fixes,1534,213
Quickstart for activating/deactivating software environments,"This article provides a minimum quick-start guide for working with software environments on JASMIN.
",https://help.jasmin.ac.uk/docs/software-on-jasmin/quickstart-software-envs,100,14
Activate (load) an environment,"To activate an environment containing the ""current"" common software packages
(including a modern Python):
{{<command user=""user"" host=""sci1"">}}
module load jaspy
{{</command>}}
or for a specific version, see {{<link ""jaspy-envs/#discover-which-environments-are-available"">}}how to discover what versions are available{{</link>}}
To activate additional packages (known as ""jasmin-sci""):
{{<command user=""user"" host=""sci1"">}}
module load jasmin-sci
{{</command>}}
",https://help.jasmin.ac.uk/docs/software-on-jasmin/quickstart-software-envs#activate-(load)-an-environment,462,49
Deactivate (unload) an environment,"If you want to deactivate an environment that you have previously activated,
do:
{{<command user=""user"" host=""sci1"">}}
module unload <env-id>
{{</command>}}
Where ""<env-id>"" is the name used when you activated the environment.
",https://help.jasmin.ac.uk/docs/software-on-jasmin/quickstart-software-envs#deactivate-(unload)-an-environment,227,31
Which environment(s) should you use?,"If you are not sure which environment(s) to use please see details on the
[overview]({{< ref ""software-overview"" >}}) of Jaspy and ""jasmin-sci""
environments page.
",https://help.jasmin.ac.uk/docs/software-on-jasmin/quickstart-software-envs#which-environment(s)-should-you-use?,163,24
Migration to Rocky Linux 9 2024,"{{<alert type=""info"">}}
Watch this space for further updates about the details and timetable for the migration to Rocky Linux 9 on JASMIN.
{{</alert>}}
",https://help.jasmin.ac.uk/docs/software-on-jasmin/rocky9-migration-2024,152,23
Introduction,"As with a previous migration completed in 2020, the change of operating system version is needed to make sure that the version in use is current and fully supported, i.e. that package updates are available and important security updates can be obtained and applied to keep the platform secure.
The current operating system, CentOS7 is officially end-of-life as of the end of June 2024. We will be moving from CentOS7 to Rocky Linux 9, which is supported until May 2032. Rocky9 should provide a very similar user experience to that provided by CentOS7, but with more recent software packages. Some software may have been removed or replaced during this transition.
This change affects JASMIN and CEDA services in several ways, including but not limited to the following:
- Components of all CEDA Archive and JASMIN web-based services need to be redeployed
- User-facing service hosts (e.g. `login`/`sci`/`xfer` and LOTUS nodes) all need to be redeployed
- All of these hosts need appropriate versions of drivers for various hardware and infrastructure components (e.g. storage, network, …) to be configured.
- The Slurm scheduler used for the LOTUS and ORCHID clusters needs to be adapted to work under Rocky 9, in terms of its own management functions and the worker nodes which it controls. A separate announcement will cover the expansion of LOTUS with new processing nodes: these will be introduced as a new cluster under Slurm, with existing nodes moved from old to new as part of the transition. There will be a limited window in which the 2 clusters will co-exist, during which time the old cluster will shrink in size: the current estimate for this is between July to September 2024, but we will provide updates on this as the new hardware is installed and timescales become clearer. We will endeavour to provide sufficient overlap and temporary arrangements to help users to migrate their workflows.
- Software made available centrally via the `module` system and under `/apps` needs to be made available in versions compatible with Rocky 9. Some software may need to be recompiled.
- Other software (e.g. run by users or groups, without being centrally managed) may need to be tested and in some cases recompiled in order to work correctly under Rocky 9.
- Management and monitoring systems need to be updated to operate in the new environment
- For tenants of the JASMIN Cloud, you should already be aware of our plans to move to use the STFC Cloud as the base platform for the JASMIN Cloud Service. Images are currently in preparation so that new (empty) tenancies will soon be available for tenants to manage the migration of their own virtual machines over to new instances using Rocky 9 images. It is anticipated at this stage that managed tenancies (with tenancy sci machines) will be discontinued as part of this move, so users of those VMs will be advised to use the new Rocky 9 general-use sci servers instead.
Much of this work is already underway by teams in CEDA and STFC’s Scientific Computing Department. As a result of extensive work by these teams in recent years to improve the way services are deployed and managed, we are now in a much better position to undertake this kind of migration with as little disruption to users as possible. Some disruption and adaptation by users will be inevitable, however.
Some services have already been migrated and are already running under Rocky 9, but there is still much work to be done over the coming weeks so please watch this space as we do our best to keep you informed of the progress we’re making, and of any actions you may need to take to minimise disruption to your work on JASMIN.
{{<alert type=""info"">}}
Further details to follow soon.
{{</alert>}}",https://help.jasmin.ac.uk/docs/software-on-jasmin/rocky9-migration-2024#introduction,3726,634
Running python on JASMIN,"On the JASMIN analysis machines and on Lotus, we currently support
Python version 3.10 through [Jaspy]({{< ref ""jaspy-envs"" >}}).
When you log in, the default version of Python is `2.7.5` which is the used by the
operating system. You shoud now use a more modern version of Python as v2.x is now deprecated. 
We recomment using the Jaspy environments. In this example, we
activate the current Jaspy environment before running Python.
{{<command user=""user"" host=""sci1"">}}
module load jaspy
{{</command>}}
Check the Python version:
{{<command user=""user"" host=""sci1"">}}
python -V
(out)Python 3.10.8
{{</command>}}
Run a script:
{{<command user=""user"" host=""sci1"">}}
python your_script.py
{{</command>}}
If you want to use an executable script (which can be invoked just by name),
then the recommended line to put at the top of the script would be:
#!/usr/bin/env python
after which you should set ""write"" permission, and then you can run it without
the ""python "" prefix:
{{<command user=""user"" host=""sci1"">}}
chmod 755 your_script.py
./your_script.py
{{</command>}}
You should work with Python on the {{<link ""../interactive-computing/sci-servers"">}}scientific analysis servers{{</link>}}. 
Login servers do not have any software installed, or filesystems mounted other than home directories.
",https://help.jasmin.ac.uk/docs/software-on-jasmin/running-python-on-jasmin,1292,182
Sharing software environments,"This article explains how you can share software environments with other users
on JASMIN.
",https://help.jasmin.ac.uk/docs/software-on-jasmin/share-software-envs,90,14
What is a software environment?,"A software environment is typically a collection of files and directories
associated with a set of environment variables that allows a given session to
access them. In the context of JASMIN, there are a number of Python/other
environments already available on the system. See the [Jaspy page]({{< ref
""jaspy-envs"" >}}) for examples of these.
",https://help.jasmin.ac.uk/docs/software-on-jasmin/share-software-envs#what-is-a-software-environment?,342,54
Creating software environments on JASMIN,"In some cases, JASMIN users will need to create their own software
environments because the existing environments do not include all the packages
that they require. See the [virtual environments page]({{< ref ""python-virtual-environments"" >}}) for details on creating your own Python
environments.
",https://help.jasmin.ac.uk/docs/software-on-jasmin/share-software-envs#creating-software-environments-on-jasmin,298,42
Tips on sharing software environments on JASMIN,"If you need to create your own environment it is important to be aware of
which file system you are working on:
- SOF (e.g. `/gws/nopw/j04/*`): does not perform well with small files.
- SSD (e.g. `$HOME` and `/gws/smf/j04/*`): performs much better with small files, but is expensive so only limited quotas are available.
If you are building an environment for your use only then it makes sense to
create it under your $HOME directory.
If you need to share an environment with other JASMIN users you can:
- Request a ""small files"" (**smf**) Group Workspace volume.
- Install the software environment within the ""small files"" volume.
- Then all users with access to that GWS will be able to access the environment.
",https://help.jasmin.ac.uk/docs/software-on-jasmin/share-software-envs#tips-on-sharing-software-environments-on-jasmin,713,123
'JASMIN software changes,"{{<alert type=""danger"">}}
This article is now out of date, but a similar exercise is about to get underway
for the migration of the JASMIN platform from CentOS7 operating system (end of life June 2024) to Rocky Linux 9. Look out for futher details in due course.
{{</alert>}}
",https://help.jasmin.ac.uk/docs/software-on-jasmin/software-migration-2020,276,47
Introduction,"This article explains the changes in the provision of common software on
JASMIN (""sci"" servers and LOTUS) when upgrading to main operating system from
RedHat Enterprise Linux 6 (RHEL6) to CentOS7. It answers for the following
questions:
",https://help.jasmin.ac.uk/docs/software-on-jasmin/software-migration-2020#introduction,237,37
What is changing?,"The upgrade from RHEL6 to introduces a new way of working with software
environments on JASMIN.
The previous system involved installations via RPM using a collection of
packages known as the ""JASMIN Analysis Platform"" (JAP).
The current system uses two approaches to providing software environments and
packages:
  1. Jaspy environments – a collection of software environments that you can ""activate"" for use.
  2. ""jasmin-sci"" environment – a single set of software packages installed separately because they were difficult to include in Jaspy.
",https://help.jasmin.ac.uk/docs/software-on-jasmin/software-migration-2020#what-is-changing?,546,82
Which systems are affected?,"This change applies to all generally available JASMIN servers and the LOTUS
cluster. These include:
- jasmin-sci*
- cems-sci*
- jasmin-cylc
- cron
- All LOTUS nodes (accessed via LSF)
",https://help.jasmin.ac.uk/docs/software-on-jasmin/software-migration-2020#which-systems-are-affected?,184,30
Why is it changing?,"The reason for moving away from the JAP was to provide a system that could
support multiple versions of software packages, and environments, on a single
platform. From the perspective of reproducible science, the [Jaspy]({{< ref
""jaspy-envs"" >}}) approach is more useful because it:
-  keeps previous environments on the system when a new version of an environment is launched
- includes a listing of all packages (and their versions) that are provided in each date-stamped software environment
From a management point-of-view, Jaspy builds on the packaging tool
""[conda](https://docs.conda.io/en/latest/)"" and the community repositories
known as ""[conda-forge](https://conda-forge.org/)"". These tools are widely
used in the scientific community and provide many components that are re-used
in Jaspy.
",https://help.jasmin.ac.uk/docs/software-on-jasmin/software-migration-2020#why-is-it-changing?,801,114
"Comparison of packages in old JASMIN Analysis Platform and new Jaspy/""jasmin-sci"" environments","Most packages that were previously provided as part of the JASMIN Analysis
Platform (JAP) are now included in Jaspy environments or the ""jasmin-sci""
environment. Some packages have however been dropped. The treatment of certain
packages is documented on the ""[extra-sci-
packages](https://github.com/cedadev/extra-sci-packages)"" GitHub repository. A
full table of packages that were in JAP and their mappings to Jaspy/""jasmin-
sci"" is provided below.
","https://help.jasmin.ac.uk/docs/software-on-jasmin/software-migration-2020#comparison-of-packages-in-old-jasmin-analysis-platform-and-new-jaspy/""jasmin-sci""-environments",451,61
How do I get started (quickly)?,"If you want to access most of the packages you can find them in the most
recent Jaspy environment. This can be activated using:
module load jaspy
If you need packages that are provided in the ""jasmin-sci"" environment then
you can activate it using:
module load jasmin-sci
",https://help.jasmin.ac.uk/docs/software-on-jasmin/software-migration-2020#how-do-i-get-started-(quickly)?,272,47
